tract,cems_percentile,utems_percentile,mems_percentile,cancer_twe_percentile,chronic_twe_percentile,acute_twe_percentile
06085509700,48.6320109439,0,48.3584131327,14.5006839945,27.0177838577,37.1409028728
06085509801,27.0861833105,0,26.9493844049,32.9685362517,27.9069767442,33.5841313269
06085509802,8.61833105335,0,8.61833105335,31.8741450068,11.7647058824,0
06085509901,28.5909712722,0,28.4541723666,63.4062927497,39.4664842681,32.2161422709
06085509902,72.7086183311,0,72.2298221614,71.5458276334,77.4965800274,80.8481532148
06085510001,34.952120383,0,34.8153214774,48.7688098495,41.3132694938,45.0752393981
06085510002,36.5253077975,0,36.3885088919,24.5554035568,38.7140902873,46.7852257182
06085510100,14.0218878249,0,14.0218878249,59.3707250342,22.2982216142,0
06085510200,29.3433652531,0,29.1381668947,17.8522571819,29.0013679891,37.6196990424
06085510300,44.8016415869,0,44.5964432285,77.4281805746,64.9794801642,53.6251709986
06085510400,29.0013679891,0,28.7961696306,38.9876880985,14.2270861833,13.5430916553
06085510500,40.0136798906,0,39.8084815321,73.0506155951,57.1135430917,47.6060191518
06085510600,20.8618331053,0,20.8618331053,19.6306429549,20.4514363885,26.9493844049
06085510700,70.6566347469,0,70.2462380301,39.1928864569,55.1299589603,61.6963064295
06085510801,79.3433652531,0,78.7961696306,81.6689466484,81.8741450068,83.7209302326
06085510802,35.9097127223,0,35.7729138167,24.2134062927,38.5088919289,46.3748290014
06085510803,3.55677154583,0,3.55677154583,18.4678522572,8.13953488372,10.6703146375
06085511000,19.220246238,0,19.220246238,76.8809849521,49.8632010944,19.8358413133
06085511100,45.4172366621,0,45.2120383037,33.2421340629,50.1367989056,58.2079343365
06085511200,13.269493844,0,13.269493844,60.6019151847,23.6662106703,0
06085511301,42.1340629275,0,41.9288645691,67.7838577291,36.9357045144,23.3242134063
06085511302,20.1094391245,0,20.1094391245,73.4610123119,65.6634746922,49.1792065663
06085511400,15.731874145,0,15.731874145,52.8727770178,32.2161422709,13.8850889193
06085511501,83.5841313269,0,83.1737346101,75.7865937073,70.5198358413,70.7250341997
06085511502,5.47195622435,0,5.47195622435,8.27633378933,4.17236662107,11.901504788
06085511608,88.9192886457,0,88.4404924761,98.3584131327,95.5540355677,94.3228454172
06085511609,72.6402188782,0,72.1614227086,83.5157318741,72.1614227086,52.5991792066
06085511701,22.024623803,0,21.9562243502,74.7606019152,91.3816689466,89.6032831737
06085511702,23.0506155951,0,22.9822161423,20.9986320109,22.6402188782,28.5225718194
06085511704,20.5198358413,0,20.5198358413,73.2558139535,41.4500683995,18.0574555404
06085511705,90.3556771546,0,89.9452804378,97.0588235294,92.6812585499,91.5184678523
06085511707,81.9425444596,0,81.3953488372,74.6238030096,66.0054719562,49.9316005472
06085511800,59.3707250342,0,59.0287277702,91.9288645691,84.4733242134,67.0314637483
06085511905,31.2585499316,0,31.0533515732,36.5937072503,33.5841313269,39.3980848153
06085511907,37.8932968536,99.658002736,95.2804377565,92.2024623803,85.4309165527,76.0601915185
06085511910,22.2982216142,0,22.2298221614,12.8590971272,21.340629275,28.5225718194
06085511911,57.7975376197,0,57.4555403557,67.1682626539,55.5403556772,53.488372093
06085511913,25.0341997264,0,24.8974008208,15.5950752394,24.5554035568,32.6265389877
06085511914,44.6648426813,0,44.4596443228,32.4897400821,49.316005472,57.3871409029
06085511915,50.8891928865,0,50.6155950752,36.0465116279,54.2407660739,61.9699042408
06085511916,3.62517099863,0,3.62517099863,9.78112175103,9.98632010944,17.3050615595
06085511917,14.7058823529,0,14.7058823529,6.01915184679,7.52393980848,18.878248974
06085511918,99.1792065663,0,98.9056087551,88.2352941176,97.3324213406,98.4952120383
06085512001,78.5909712722,0,78.0437756498,88.8508891929,84.6785225718,86.6621067031
06085512005,68.4678522572,0,68.0574555404,38.4404924761,50.8207934337,59.5759233926
06085512019,33.5841313269,0,33.4473324213,22.7770177839,35.8413132695,43.7756497948
06085512022,35.7045143639,0,35.5677154583,32.4213406293,50.9575923393,53.7619699042
06085512024,56.8399452804,0,56.4979480164,60.7387140903,65.731874145,69.3570451436
06085512026,42.6812585499,0,42.4760601915,40.1504787962,48.2216142271,54.6511627907
06085512027,63.9534883721,0,63.5430916553,59.781121751,72.0930232558,76.6757865937
06085512029,27.4281805746,0,27.2913816689,27.1545827633,27.4281805746,34.0629274966
06085512032,87.4829001368,0,87.07250342,98.6320109439,96.1012311902,95.0068399453
06085512034,45.2804377565,0,45.0752393981,33.0369357045,49.9316005472,58.0027359781
06085512038,51.0943912449,0,50.8207934337,40.0820793434,56.2243502052,63.6798905609
06085512039,15.8686730506,0,15.8686730506,7.25034199726,11.5595075239,20.5882352941
06085512042,31.9425444596,0,31.6689466484,20.6566347469,33.3105335157,41.244870041
06085512043,59.097127223,0,58.755129959,45.0068399453,66.4842681259,73.0506155951
06085512045,35.6361149111,0,35.4993160055,23.6662106703,37.5512995896,45.7592339261
06085512047,7.38714090287,0,7.38714090287,14.1586867305,6.49794801642,0
06085512052,73.0506155951,0,72.5718194254,86.5937072503,86.1149110807,84.268125855
06085512053,57.1819425445,0,56.8399452804,43.1600547196,63.6114911081,70.3146374829
06085512055,25.170998632,0,25.0341997264,15.2530779754,24.2818057456,32.4897400821
06085512057,34.1313269494,0,33.9945280438,4.92476060192,12.6538987688,21.682626539
06085512058,93.2968536252,0,92.8864569083,82.7633378933,86.730506156,92.9548563611
06085512059,68.2626538988,0,67.8522571819,87.8932968536,82.7633378933,78.7961696306
06085512100,97.195622435,0,96.9220246238,87.2777017784,97.7428180575,97.4692202462
06085512200,69.3570451436,0,68.9466484268,55.4035567715,76.4705882353,85.3625170999
06085512305,59.7127222982,0,59.3023255814,46.6484268126,67.0998632011,73.4610123119
06085512307,83.2421340629,0,82.7633378933,57.5239398085,78.317373461,82.4213406293
06085512308,64.8426812585,0,64.4322845417,45.0752393981,68.1258549932,73.1874145007
06085512309,35.0205198358,0,34.8837209302,81.6005471956,57.5923392613,0
06085512310,91.6552667579,0,91.244870041,92.7496580027,88.5772913817,80.7113543092
06085512311,86.8673050616,0,86.4569083447,75.2393980848,77.1545827633,87.1409028728
06085512312,34.610123119,0,34.4733242134,45.4856361149,38.9876880985,44.049247606
06085512313,83.1737346101,0,82.6949384405,41.1764705882,62.1067031464,69.2886456908
06085512314,48.8372093023,0,48.5636114911,73.8030095759,61.2175102599,53.4199726402
06085512401,77.633378933,0,77.0861833105,87.756497948,97.8796169631,97.3324213406
06085512402,51.5731874145,0,51.2995896033,83.3105335157,82.9001367989,84.6785225718
06085512505,3.21477428181,0,3.21477428181,8.82352941176,3.89876880985,0
06085512509,29.4801641587,0,29.2749658003,22.5034199726,29.8905608755,37.8932968536
06085512510,82.2845417237,0,81.7373461012,72.1614227086,89.9452804378,88.5088919289
06085512511,29.9589603283,0,29.7537619699,18.8098495212,30.9849521204,38.9192886457
06085512512,19.3570451436,0,19.3570451436,71.4090287278,38.1668946648,0
06085512513,77.0177838577,0,76.4705882353,44.9384404925,58.8235294118,66.2790697674
06085512515,58.755129959,0,58.4131326949,70.0410396717,40.560875513,25.7181942544
06085512516,23.1874145007,0,23.1190150479,46.3064295486,18.2626538988,21.1354309166
06085512602,98.9056087551,0,98.6320109439,97.6744186047,98.9740082079,98.7004103967
06085512603,94.8016415869,0,94.39124487,77.8385772914,80.5745554036,83.7893296854
06085512604,80.0273597811,0,79.4801641587,83.0369357045,90.0820793434,88.3720930233
06085513000,2.73597811218,0,2.73597811218,4.24076607387,3.00957592339,14.7742818057
06085513500,99.3844049248,0,99.1792065663,98.2900136799,98.8372093023,99.316005472
06095250103,43.5704514364,0,43.365253078,31.2585499316,47.7428180575,55.8823529412
06095250104,2.87277701778,0,2.87277701778,14.0218878249,6.36114911081,0
06095250105,81.5321477428,0,80.9849521204,84.610123119,86.6621067031,88.0300957592
06095250106,91.5868673051,0,91.1764705882,45.8960328317,32.0109439124,41.1764705882
06095250200,42.3392612859,0,42.1340629275,30.6429548564,46.5800273598,54.4459644323
06095250300,44.39124487,0,44.1860465116,32.2845417237,49.1108071135,57.2503419973
06095250400,55.7455540356,0,55.4035567715,41.3132694938,61.7647058824,68.4678522572
06095250502,12.1067031464,0,12.1067031464,26.9493844049,13.4062927497,18.4678522572
06095250604,6.90834473324,0,6.90834473324,11.8331053352,5.60875512996,0
06095250605,15.047879617,0,15.047879617,18.53625171,9.3707250342,15.731874145
06095250701,87.1409028728,0,86.730506156,91.8604651163,90.4240766074,91.8604651163
06095250801,93.6388508892,0,93.2968536252,88.7824897401,91.5184678523,94.4596443228
06095250900,16.073871409,0,16.073871409,7.72913816689,14.0218878249,21.7510259918
06095251000,49.0424076607,0,48.7688098495,63.8166894665,39.6716826265,29.2749658003
06095251100,75.6497948016,0,75.1025991792,75.8549931601,78.1121751026,78.1805745554
06095251200,78.317373461,0,77.7701778386,45.3488372093,37.0041039672,46.169630643
06095251400,85.5677154583,0,85.1573187415,84.4049247606,90.1504787962,92.4760601915
06095251500,79.1381668947,0,78.5909712722,65.389876881,93.365253078,91.7920656635
06095251600,56.292749658,0,55.950752394,18.878248974,39.0560875513,36.7989056088
06095251701,52.8727770178,0,52.5991792066,55.7455540356,37.1409028728,31.7373461012
06095251802,85.9781121751,0,85.5677154583,93.2968536252,88.7140902873,87.6196990424
06095251803,43.4336525308,0,43.2284541724,31.121751026,47.4008207934,55.5403556772
06095251804,8.13953488372,0,8.13953488372,46.7852257182,16.7578659371,0
06095251901,87.5512995896,99.4528043776,93.023255814,79.4117647059,83.5841313269,87.8932968536
06095251903,24.829001368,0,24.6922024624,15.4582763338,24.4186046512,32.5581395349
06095252000,23.9398084815,0,23.8030095759,56.7031463748,32.4213406293,27.2913816689
06095252102,99.5212038304,0,99.316005472,99.8632010944,99.9316005472,100
06095252103,3.00957592339,0,3.00957592339,16.0054719562,7.31874145007,0
06095252104,19.5622435021,0,19.5622435021,64.5690834473,93.707250342,91.9288645691
06095252105,39.876880985,0,39.6716826265,28.3857729138,43.8440492476,51.0259917921
06095252106,5.33515731874,0,5.33515731874,30.7113543092,11.4227086183,0
06095252107,49.7948016416,0,49.5212038304,47.1272229822,55.60875513,62.3119015048
06095252108,35.9781121751,0,35.8413132695,24.3502051984,38.5772913817,46.511627907
06095252203,35.3625170999,0,35.2257181943,77.633378933,57.4555403557,36.1833105335
06095252204,84.0629274966,0,83.6525307798,94.9384404925,91.7920656635,90.8344733242
06095252205,74.9658002736,0,74.4186046512,71.2038303694,69.9042407661,77.3597811218
06095252206,88.0300957592,0,87.5512995896,48.6320109439,54.9931600547,72.7086183311
06095252305,83.1053351573,0,82.6265389877,91.7236662107,88.1668946648,88.6456908345
06095252306,68.6730506156,0,68.2626538988,53.7619699042,75.2393980848,79.8221614227
06095252310,12.243502052,0,12.243502052,47.4692202462,19.220246238,19.9042407661
06095252311,5.74555403557,0,5.74555403557,11.2175102599,5.40355677155,0
06095252312,29.2065663475,0,29.0013679891,6.56634746922,12.1751025992,21.0670314637
06095252313,74.0082079343,0,73.4610123119,81.2585499316,81.6005471956,83.1053351573
06095252314,42.2024623803,0,41.9972640219,44.049247606,48.7004103967,54.1039671683
06095252316,87.2093023256,0,86.7989056088,51.0259917921,33.4473324213,38.4404924761
06095252317,98.1532147743,99.0424076607,97.8796169631,81.9425444596,99.3844049248,97.2640218878
06095252401,65.5266757866,0,65.1162790698,47.8796169631,38.098495212,42.8864569083
06095252402,96.5800273598,0,96.2380300958,98.4952120383,96.7852257182,96.1012311902
06095252501,76.8125854993,0,76.2653898769,68.7414500684,69.220246238,75.2393980848
06095252502,76.3337893297,0,75.7865937073,89.6716826265,76.4021887825,26.3337893297
06095252604,84.8837209302,0,84.4733242134,80.1641586867,94.3228454172,94.39124487
06095252605,78.7277701778,0,78.1805745554,66.7578659371,93.6388508892,91.9972640219
06095252606,12.3119015048,0,12.3119015048,6.77154582763,9.57592339261,19.1518467852
06095252607,26.1285909713,0,25.9917920657,0,4.99316005472,16.6894664843
06095252608,33.7893296854,0,33.6525307798,22.9138166895,35.9781121751,43.9808481532
06095252702,99.658002736,99.1108071135,99.5212038304,96.9904240766,98.5636114911,98.7688098495
06095252703,93.7756497948,0,93.4336525308,92.3392612859,95.3488372093,96.2380300958
06095252704,43.8440492476,0,43.6388508892,31.6689466484,48.4952120383,56.4295485636
06095252706,62.6538987688,0,62.243502052,52.5991792066,70.4514363885,75.9917920657
06095252707,68.878248974,0,68.4678522572,38.3720930233,35.2257181943,42.2708618331
06095252801,63.269493844,98.5636114911,62.8590971272,49.316005472,67.7838577291,74.0082079343
06095252802,90.6292749658,0,90.218878249,95.5540355677,92.4760601915,91.244870041
06095253501,88.9876880985,0,88.5088919289,69.0150478796,84.1997264022,89.876880985
06095253502,94.5280437756,0,94.1176470588,69.6306429549,86.8673050616,91.3132694938
06097150100,77.5649794802,0,77.0177838577,88.3720930233,91.5868673051,93.1600547196
06097150203,30.1641586867,0,29.9589603283,59.2339261286,74.6238030096,23.4610123119
06097150204,44.1860465116,0,43.9808481532,46.853625171,53.7619699042,58.6183310534
06097150205,67.5786593707,0,67.1682626539,83.2421340629,76.2653898769,73.3242134063
06097150206,13.9534883721,0,13.9534883721,17.0998632011,11.1491108071,19.5622435021
06097150303,58.6867305062,0,58.3447332421,86.6621067031,75.512995896,57.6607387141
06097150304,13.5430916553,0,13.5430916553,60.3283173735,23.5294117647,12.243502052
06097150305,31.1901504788,0,30.9849521204,37.9616963064,33.6525307798,39.1244870041
06097150306,36.2517099863,0,36.1149110807,68.3994528044,51.5731874145,43.5020519836
06097150501,24.9658002736,0,24.829001368,65.731874145,39.7400820793,29.5485636115
06097150502,67.7838577291,0,67.3734610123,83.7209302326,66.4158686731,30.9849521204
06097150601,35.1573187415,0,35.0205198358,23.4610123119,37.2777017784,45.3488372093
06097150603,67.1682626539,0,66.7578659371,50.5471956224,73.5978112175,78.5225718194
06097150607,93.023255814,0,92.6128590971,83.6525307798,80.779753762,53.0095759234
06097150609,77.8385772914,0,77.2913816689,65.5950752394,79.8221614227,87.07250342
06097150611,47.8112175103,0,47.537619699,39.4664842681,53.488372093,60.7387140903
06097150612,90.0820793434,0,89.6716826265,86.3885088919,85.0889192886,90.0136798906
06097150701,80.0957592339,0,79.5485636115,66.8262653899,78.4541723666,81.9425444596
06097150702,1.91518467852,0,1.91518467852,11.901504788,5.67715458276,0
06097150800,53.6251709986,0,53.3515731874,23.5978112175,16.2106703146,23.8030095759
06097150901,90.902872777,0,90.4924760602,90.6976744186,96.5800273598,92.4076607387
06097150902,12.5170998632,0,12.5170998632,10.6703146375,15.4582763338,18.53625171
06097151000,59.6443228454,0,59.2339261286,38.2352941176,51.7783857729,60.0547195622
06097151100,99.316005472,0,99.1108071135,99.0424076607,97.8112175103,98.3584131327
06097151203,95.2804377565,0,94.8700410397,25.1025991792,40.218878249,49.3844049248
06097151204,61.4911080711,0,61.0807113543,63.6114911081,70.8618331053,75.3077975376
06097151205,56.4979480164,0,56.1559507524,52.9411764706,64.0218878249,69.7674418605
06097151206,91.3132694938,0,90.902872777,78.7961696306,88.098495212,89.9452804378
06097151301,41.1764705882,0,40.9712722298,29.8905608755,45.4856361149,53.146374829
06097151305,29.8221614227,0,29.6169630643,27.0861833105,31.0533515732,38.0300957592
06097151307,56.2243502052,0,55.8823529412,46.511627907,57.5239398085,64.2270861833
06097151308,75.7865937073,0,75.2393980848,70.1778385773,46.7168262654,37.2777017784
06097151309,15.1846785226,0,15.1846785226,49.5212038304,17.7154582763,17.0314637483
06097151311,61.3543091655,0,60.9439124487,85.0889192886,82.1477428181,78.7277701778
06097151403,9.439124487,0,9.439124487,46.9904240766,16.8262653899,0
06097151404,60.1915184679,0,59.781121751,43.2968536252,56.9083447332,64.2954856361
06097151405,76.5389876881,0,75.9917920657,80.5061559508,81.9425444596,81.46374829
06097151406,89.4664842681,0,88.9876880985,70.1094391245,85.5677154583,88.9192886457
06097151503,4.24076607387,0,4.24076607387,15.5266757866,8.48153214774,15.9370725034
06097151504,47.7428180575,0,47.4692202462,94.2544459644,82.9685362517,0
06097151505,6.08755129959,0,6.08755129959,8.13953488372,3.41997264022,0
06097151506,54.0355677155,0,53.7619699042,40.0136798906,59.8495212038,67.3734610123
06097151601,49.658002736,0,49.3844049248,81.7373461012,69.4938440492,55.2667578659
06097151602,45.6224350205,0,45.4172366621,84.6785225718,65.047879617,15.5950752394
06097151701,27.2913816689,0,27.1545827633,20.0410396717,27.3597811218,35.0889192886
06097151702,52.9411764706,0,52.6675786594,91.0396716826,79.3433652531,27.5649794802
06097151800,65.731874145,0,65.3214774282,85.8413132695,96.9220246238,96.0328317373
06097151900,27.7017783858,0,27.5649794802,32.6949384405,14.3638850889,19.220246238
06097152000,54.8563611491,0,54.5827633379,76.5389876881,63.3378932969,51.8467852257
06097152100,83.926128591,0,83.5157318741,83.8577291382,83.3789329685,84.0629274966
06097152201,65.4582763338,0,65.047879617,85.6361149111,85.7045143639,84.8153214774
06097152203,55.950752394,0,55.60875513,47.8112175103,62.5170998632,68.6730506156
06097152204,44.7332421341,0,44.5280437756,32.6265389877,49.5212038304,57.5239398085
06097152205,12.8590971272,0,12.8590971272,52.2571819425,18.3994528044,0
06097152300,26.6073871409,0,26.4705882353,61.6279069767,92.8864569083,91.1764705882
06097152401,85.7045143639,0,85.2941176471,66.4158686731,60.5335157319,85.8413132695
06097152402,52.5307797538,0,52.2571819425,67.9890560876,41.7236662107,76.7441860465
06097152501,62.1751025992,0,61.7647058824,40.9712722298,62.1751025992,69.5622435021
06097152601,21.340629275,0,21.2722298222,76.9493844049,48.3584131327,10.7387140903
06097152602,90.2872777018,0,89.876880985,65.9370725034,30.3693570451,0
06097152701,73.8030095759,0,73.2558139535,68.3310533516,54.3091655267,51.2995896033
06097152702,91.4500683995,0,91.0396716826,95.9644322845,93.7756497948,94.5964432285
06097152801,86.3201094391,0,85.9097127223,63.2010943912,84.8837209302,90.2872777018
06097152803,72.7770177839,0,72.2982216142,34.3365253078,25.3761969904,34.8153214774
06097152804,61.2175102599,0,60.8071135431,43.023255814,37.414500684,44.3228454172
06097152903,54.4459644323,0,54.1723666211,47.3324213406,61.0123119015,67.4418604651
06097152904,8.68673050616,0,8.68673050616,0,0,0
06097152906,47.4008207934,0,47.1272229822,47.2640218878,53.8987688098,59.7127222982
06097153001,89.3296853625,0,88.8508891929,60.4651162791,78.8645690834,85.4993160055
06097153002,92.1340629275,0,91.7236662107,43.9124487004,74.1450068399,79.0697674419
06097153003,46.853625171,0,46.6484268126,4.7195622435,3.48837209302,15.1162790698
06097153005,81.2585499316,0,80.7113543092,96.5800273598,88.9192886457,72.9138166895
06097153006,17.1682626539,0,17.1682626539,18.3994528044,16.0054719562,22.2298221614
06097153102,33.9945280438,0,33.8577291382,23.0506155951,36.0465116279,44.049247606
06097153104,71.1354309166,0,70.6566347469,56.8399452804,78.0437756498,81.8741450068
06097153201,81.0533515732,0,80.5061559508,40.560875513,64.2954856361,72.4350205198
06097153202,95.6224350205,0,95.3488372093,61.5595075239,83.8577291382,86.3885088919
06097153301,97.2640218878,0,96.9904240766,93.5704514364,98.2900136799,97.8796169631
06097153302,84.1997264022,0,83.7893296854,71.0670314637,43.2968536252,68.53625171
06097153403,53.2147742818,0,52.9411764706,71.4774281806,60.9439124487,56.7715458276
06097153404,30.0273597811,0,29.8221614227,73.5294117647,95.6224350205,94.1860465116
06097153405,49.1792065663,0,48.9056087551,18.0574555404,14.6374829001,20.0410396717
06097153406,74.2134062927,0,73.6662106703,84.952120383,73.7346101231,57.7291381669
06097153501,85.0889192886,0,84.6785225718,12.8590971272,22.5034199726,30.9165526676
06097153502,9.16552667579,0,9.16552667579,31.805745554,12.0383036936,11.2859097127
06097153601,72.366621067,0,71.8878248974,71.8878248974,63.4746922025,62.6538987688
06097153602,7.93433652531,0,7.93433652531,6.70314637483,2.94117647059,13.6798905609
06097153712,56.7715458276,0,56.4295485636,56.292749658,43.1600547196,39.2612859097
06097153807,77.4965800274,0,76.9493844049,48.9740082079,18.194254446,17.9206566347
06097153808,82.8317373461,0,82.3529411765,81.8741450068,83.9945280438,81.3953488372
06097153809,58.0027359781,0,57.6607387141,51.7783857729,52.5307797538,57.3187414501
06097153810,33.8577291382,0,33.7209302326,83.5841313269,62.4487004104,0
06097153811,9.57592339261,0,9.57592339261,4.58276333789,3.55677154583,15.3214774282
06097153904,10.7387140903,0,10.7387140903,5.88235294118,6.08755129959,17.1682626539
06097154306,16.0054719562,0,16.0054719562,64.3638850889,28.659370725,12.7222982216
